Gene name	UniProtKB Gene Name symbol	UniProtKB/Swiss-Prot ID
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
HLA-B	HLA-B	
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
MASP2	MASP2	O00187
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
MASP2	MASP2	O00187
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	
NLRP3	NLRP3	
NLRP3	NLRP3	Q96P20
NLRP3	NLRP3	Q96P20
PINK1	PINK1	Q9BXM7
MAPT	MAPT	
MAPT	MAPT	
MAPT	MAPT	
MAPT	MAPT	
MAPT	MAPT	
MAPT	MAPT	
MAPT	MAPT	
MAPT	MAPT	
MAPT	MAPT	
MAPT	MAPT	
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	Q9BXC9
BBS2	BBS2	Q9BXC9
BBS2	BBS2	Q9BXC9
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
BBS2	BBS2	
BBS2	BBS2	
BBS2	BBS2	
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
MAPT	MAPT	P10636
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	Q5S007
LRRK2	LRRK2	Q5S007
LRRK2	LRRK2	Q5S007
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	
LRRK2	LRRK2	
TPRN	TPRN	
TPRN	TPRN	
TPRN	TPRN	Q4KMQ1
TPRN	TPRN	Q4KMQ1
HGSNAT	HGSNAT	Q68CP4
HGSNAT	HGSNAT	Q68CP4
HGSNAT	HGSNAT	Q68CP4
HGSNAT	HGSNAT	Q68CP4
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
HGSNAT	HGSNAT	
CFH	CFH	P08603
CFH	CFH	P08603
CFH	CFH	
CFH	CFH	
CFH	CFH	
CFH	CFH	
ITPA	ITPA	Q9BY32
ITPA	ITPA	Q9BY32
ITPA	ITPA	Q9BY32
ITPA	ITPA	Q9BY32
ITPA	ITPA	Q9BY32
ITPA	ITPA	Q9BY32
ITPA	ITPA	Q9BY32
ITPA	ITPA	Q9BY32
ITPA	ITPA	Q9BY32
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	Q9NUQ7
UFSP2	UFSP2	Q9NUQ7
UFSP2	UFSP2	Q9NUQ7
UFSP2	UFSP2	Q9NUQ7
UFSP2	UFSP2	Q9NUQ7
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
UFSP2	UFSP2	
TTPA	TTPA	P49638
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
PPOX	PPOX	P50336
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
KIDINS220	KIDINS220	Q9ULH0
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
PPOX	PPOX	
ZDHHC24	ZDHHC24	
ZDHHC24	ZDHHC24	
ZDHHC24	ZDHHC24	
ZDHHC24	ZDHHC24	
ZDHHC24	ZDHHC24	
ZDHHC24	ZDHHC24	
ZDHHC24	ZDHHC24	Q6UX98
ZDHHC24	ZDHHC24	Q6UX98
ZDHHC24	ZDHHC24	Q6UX98
ABO	ABO	
ABO	ABO	
ABO	ABO	
ABO	ABO	
ABO	ABO	
ABO	ABO	
SLC24A5	SLC24A5	Q71RS6
SLC24A5	SLC24A5	Q71RS6
SLC24A5	SLC24A5	
SLC24A5	SLC24A5	
SLC24A5	SLC24A5	Q71RS6
SLC24A5	SLC24A5	Q71RS6
ALS2	ALS2	Q96Q42
ALS2	ALS2	Q96Q42
ALS2	ALS2	Q96Q42
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
ALS2	ALS2	
ALS2	ALS2	
ALS2	ALS2	
ALS2	ALS2	
ALS2	ALS2	
ALS2	ALS2	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
ALS2	ALS2	
ALS2	ALS2	
ALS2	ALS2	
ALS2	ALS2	
ALS2	ALS2	
ALS2	ALS2	
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	Q8NFJ9
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
BBS1	BBS1	
MSH2	MSH2	P43246
MSH2	MSH2	P43246
MSH2	MSH2	P43246
MSH2	MSH2	P43246
MSH2	MSH2	P43246
MSH2	MSH2	P43246
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	P43246
MSH2	MSH2	P43246
MSH2	MSH2	P43246
MSH2	MSH2	P43246
MSH2	MSH2	P43246
MSH2	MSH2	P43246
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
MSH2	MSH2	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	O60931
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
CTNS	CTNS	
SBF2	SBF2	Q86WG5
SBF2	SBF2	Q86WG5
SBF2	SBF2	
SBF2	SBF2	
SBF2	SBF2	
SBF2	SBF2	
SBF2	SBF2	
SBF2	SBF2	
RXFP2	RXFP2	Q8WXD0
RXFP2	RXFP2	Q8WXD0
CYP7B1	CYP7B1	O75881
KIT	KIT	P10721
KIT	KIT	P10721
KIT	KIT	P10721
KIT	KIT	P10721
CCDC174	CCDC174	Q6PII3
CCDC174	CCDC174	Q6PII3
CCDC174	CCDC174	Q6PII3
CCDC174	CCDC174	
CCDC174	CCDC174	
CCDC174	CCDC174	
CCDC174	CCDC174	
CCDC174	CCDC174	
CCDC174	CCDC174	
ASPM	ASPM	Q8IZT6
ASPM	ASPM	Q8IZT6
ASPM	ASPM	
ASPM	ASPM	
ASPM	ASPM	Q8IZT6
ASPM	ASPM	Q8IZT6
RYR1	RYR1	P21817
RYR1	RYR1	P21817
RYR1	RYR1	P21817
RYR1	RYR1	P21817
RYR1	RYR1	P21817
RYR1	RYR1	P21817
LRRK1	LRRK1	Q38SD2
LRRK1	LRRK1	Q38SD2
LRRK1	LRRK1	Q38SD2
LRRK1	LRRK1	Q38SD2
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
LRRK1	LRRK1	Q38SD2
LRRK1	LRRK1	Q38SD2
LRRK1	LRRK1	Q38SD2
LRRK1	LRRK1	Q38SD2
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
RYR1	RYR1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
LRRK1	LRRK1	
FREM1	FREM1	Q5H8C1
FREM1	FREM1	Q5H8C1
FREM1	FREM1	
FREM1	FREM1	
FREM1	FREM1	Q5H8C1
FREM1	FREM1	Q5H8C1
FREM1	FREM1	Q5H8C1
FREM1	FREM1	Q5H8C1
FREM1	FREM1	Q5H8C1
FREM1	FREM1	Q5H8C1
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
GIGYF2	GIGYF2	
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
C1orf141	C1orf141	Q5JVX7
TACSTD2	TACSTD2	P09758
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
EIF4G1	EIF4G1	Q04637
